STATE_ABBR,REPORTING_YEAR,CATEGORY,SUM_REL_EST,AVG_REL_EST,MIN_REL_EST,MAX_REL_EST,STD_REL_EST,VAR_REL_EST
NJ,2015,ENERGY RECOVERY,22698954.43,109129.5886,0.1,3267968,390973.3444,1.5286E+11
IN,2015,WASTE TREATMENT,6278618.033,17392.29372,0.000083,2200000,120651.9244,14556886866
WA,2015,RECYCLING,16815022.6,65428.10349,0.004076,6001453,389807.6352,1.5195E+11
CO,2015,SI 5.5.3B,6517587.729,110467.5886,0.049,3290000,492345.3841,2.42404E+11
TN,2015,POTW NON METALS,4949942.752,29117.3103,0,606492,79694.07221,6351145145
MA,2015,WATER,12978.9574,138.0740149,0.0001,9015,935.8686489,875850.128
TN,2015,OTH DISP,6647328.57,83091.60713,0.05,2131914,332982.3395,1.10877E+11
CT,2015,ENERGY RECOVERY,1570867.629,21227.94093,0.1,164822,36088.83303,1302403869
AR,2015,ENERGY RECOVERY,6997859.012,40450.05209,0.001,1317663,159827.8646,25544946288
ME,2015,POTW NON METALS,791962.41,32998.43375,0,401904,105887.3682,11212134744
NC,2015,POTW METALS,0,0,0,0,0,0
ME,2015,POTW METALS,0,0,0,0,0,0
NY,2015,RCRA C,96387.00106,8762.454642,0.0010582,26500,10135.71294,102732676.8
MD,2015,POTW NON METALS,4669149.73,166755.3475,2.4,4115502,774749.5742,6.00237E+11
WV,2015,TOTAL OFFSITE RELEASE,6074877.787,6802.774678,0,749630,43277.50826,1872942721
MP,2015,TOTAL OFFSITE RELEASE,0,0,0,0,0,0
AZ,2015,POTW RELEASE,361644.3557,407.7162973,0,120117.4,5654.342479,31971588.87
AZ,2015,POTW TREATMENT,3366349.249,3795.207722,0,1081056.6,51644.70805,2667175870
OR,2015,TOTAL ONSITE RELEASE,15704520.99,17033.10302,0,1447836.9,93164.82845,8679685260
NM,2015,TOTAL ON OFFSITE RELEASE,22740941.45,76568.82642,0,6030673,494744.1084,2.44772E+11
NE,2015,TOTAL ON OFFSITE RELEASE,21567242.06,25078.18845,0,4184805,205978.1526,42426999350
IL,2015,AIR STACK,20802594.9,9192.485595,0.0000022,3623400,92038.46797,8471079586
IL,2015,ENERGY RECOVERY,7323242.668,12691.92837,0.07,487762,50960.69751,2596992691
MO,2015,WASTE TREATMENT,11841950.11,53583.48464,0.02,2758431,269215.8742,72477186895
OK,2015,AIR FUG,3812620.217,6179.287224,0.0001502,1314231,59615.75808,3554038612
NV,2015,AIR FUG,1393847.137,4569.990613,0.00022,507297,33438.50876,1118133868
FL,2015,WATER,1666640.273,8960.431573,0.0002882,472159,44770.13443,2004364937
UT,2015,WASTE TREATMENT,1979818.335,11714.90139,0.00373,151175,21189.08829,448977462.8
IA,2015,OTH DISP,50846.862,1640.221355,0.002,22414,4431.452548,19637771.68
LA,2015,AIR STACK,40451899.22,18947.0254,0.0000001,6237488,168436.0309,28370696521
AR,2015,WATER,5049679.672,17002.28846,0.0000022,867743,86141.8836,7420424111
ID,2015,AIR STACK,3556062.305,14455.53782,0.0000556,1279355,88739.42248,7874685101
LA,2015,WASTE TREATMENT,25650566.32,33662.16052,0.00047,4644587,220675.6494,48697742255
VA,2015,SI 5.5.3B,1106815.84,42569.84,0.05,410000,86414.85859,7467527784
SD,2015,OTH LANDF,1483700.97,67440.95318,0.4,834450,191854.7473,36808244066
AZ,2015,RECYCLING,12773348.64,62614.45414,0.051,3475476,287338.7224,82563541419
WY,2015,SI 5.5.3B,3579125.016,81343.75036,0.096,1279297,219598.9475,48223697757
AL,2015,LAND TREA,573584.5477,13339.17553,0.0002738,282794.45,50554.90783,2555798706
NH,2015,ENERGY RECOVERY,116569.43,3642.794688,0.5,32313,7278.374363,52974733.36
OH,2015,UNINJ I,18539317,386235.7708,9,4099431,830767.9661,6.90175E+11
CO,2015,OTH DISP,4891992.853,181184.9205,0.092,3625000,708243.3171,5.01609E+11
ND,2015,OTH DISP,1170427.85,41800.99464,0.1,480000,115452.4817,13329275539
OH,2015,LAND TREA,460214,41837.63636,81,180000,50655.89884,2566020087
TX,2015,POTW METALS,0,0,0,0,0,0
MA,2015,OTH LANDF,10060.13,1437.161429,1,5200,1854.635919,3439674.392
WV,2015,ENERGY RECOVERY,5458755.36,58696.29419,0.17,732000,143084.642,20473214788
LA,2015,POTW NON METALS,4030020.184,143929.2923,0,3244670.4,622533.5096,3.87548E+11
WV,2015,RCRA C,4983,1661,14,4909,2812.944543,7912657
AK,2015,RECYCLING,51213.8616,7316.265943,0.02,31723,11898.99313,141586037.6
NY,2015,TOTAL OFFSITE RELEASE,5771963.532,2797.849507,0,834965.3,26806.51213,718589092.5
VT,2015,TOTAL OFFSITE RELEASE,150036.8013,1363.970921,0,62928.54,6872.345341,47229130.49
NM,2015,POTW RELEASE,52581.9,177.0434343,0,23200,1803.62395,3253059.354
AR,2015,POTW TREATMENT,656702.4062,464.7575415,0,207507.84,7843.577484,61521707.74
PR,2015,TOTAL ONSITE RELEASE,2851788.085,7749.424143,0,942660,56678.94579,3212502896
MS,2015,TOTAL ONSITE RELEASE,62109927.2,54055.63725,0,12684404,553490.5322,3.06352E+11
NY,2015,TOTAL ON OFFSITE RELEASE,25587634.85,12403.11917,0,7238140,171803.211,29516343322
AL,2015,TOTAL ON OFFSITE RELEASE,90424872.87,40622.13516,0,4070010,213300.4168,45497067805
UT,2015,TOTAL ON OFFSITE RELEASE,230535099.9,267132.2131,0,121386917,4454650.5,1.98439E+13
IA,2015,WATER,4980592.928,19082.73153,0.0001,1878262,147421.6618,21733146382
WI,2015,AIR FUG,1657062.341,1306.831499,0.0000002,465208,14071.33307,198002414.3
MO,2015,WATER,2280698.881,13259.87722,0.0000098,844719,76569.80982,5862935776
IA,2015,ENERGY RECOVERY,6479282.219,38338.94804,0.024,1958983,170807.049,29175047989
NY,2015,WATER,5997009.471,18566.59279,0.0000065,1430716,138092.7864,19069617668
OR,2015,OTH LANDF,1693388.701,47038.57503,0.0000055,805518,149840.6423,22452218075
FL,2015,OTH LANDF,5124415.878,38529.44269,0.0000011,399623,71450.86784,5105226515
MD,2015,RECYCLING,1878760.526,23781.77881,0.1,328893,54058.41904,2922312669
NM,2015,RECYCLING,1621589.53,24202.8288,0.1,1097296,136471.0015,18624334251
SC,2015,ENERGY RECOVERY,13532393.58,63235.48402,0.3,1418460,198687.0742,39476553440
NM,2015,SI 5.5.3B,630160.049,19095.75906,0.0000174,338000,63791.77777,4069390911
AZ,2015,ENERGY RECOVERY,879368.5387,25863.78055,0.3,500000,88001.66964,7744293860
NY,2015,WASTE TREATMENT,5686705.502,18168.38819,0.000014,797689,67413.31581,4544555148
DE,2015,WATER,3862398.399,78824.45711,0.00144,3365078,481663.0498,2.31999E+11
MS,2015,UNINJ I,20183048.17,1552542.167,0.17,12297927,3547891.666,1.25875E+13
NJ,2015,RCRA C,4037.4,288.3857143,1,1384,391.931913,153610.6244
HI,2015,WASTE TREATMENT,1964.724565,36.38378823,0.0159739,306,63.67327793,4054.286323
AK,2015,WASTE TREATMENT,1986.634,52.27984211,0.03,350,94.47127188,8924.821211
MT,2015,ENERGY RECOVERY,6815,619.5454545,2,4140,1316.499705,1733171.473
GU,2015,WATER,220075.5,110037.75,1.5,220074,155614.7571,24215952628
GU,2015,WASTE TREATMENT,357,119,56,205,77.11679454,5947
NV,2015,ENERGY RECOVERY,20454.9457,2272.771744,0.7,7606,2333.580451,5445597.721
WV,2015,POTW RELEASE,89083.7923,99.75788611,0,47425,1724.899929,2975279.765
LA,2015,POTW RELEASE,45256.54177,14.80907781,0,39848.7,722.0772674,521395.5802
IN,2015,TOTAL ONSITE RELEASE,87868499.4,24772.62458,0,12376562,315327.2762,99431291101
TN,2015,TOTAL ONSITE RELEASE,66412735.37,30478.53849,0,4445118,208878.8235,43630362927
NE,2015,TOTAL ONSITE RELEASE,19109393.55,22220.22505,0,4182358,204395.4808,41777512558
NH,2015,TOTAL ON OFFSITE RELEASE,546587.7939,1671.522305,0,147406,9454.20127,89381921.66
AR,2015,AIR STACK,10854599.25,12128.04385,0.00002,1365581,76284.44214,5819316112
WV,2015,AIR FUG,966665.8567,2074.39025,0.0000001,71000,7362.022002,54199367.96
NE,2015,AIR FUG,532589.6993,1386.952342,0.001,130000,8495.443849,72172566.2
NE,2015,WASTE TREATMENT,1758746.458,16911.02363,0.0018,416182,59714.88707,3565867737
TN,2015,POTW METALS,0,0,0,0,0,0
TN,2015,OTH LANDF,16770830.58,117278.5355,0.0000156,4426753,495412.6246,2.45434E+11
AL,2015,POTW METALS,0,0,0,0,0,0
PA,2015,WASTE TREATMENT,19822986.5,35461.5143,0.002,3000000,186656.3725,34840601394
WY,2015,AIR STACK,1394502.738,5622.994911,0.0000529,176615.5,20133.27258,405348664.7
AR,2015,OTH LANDF,2870342.718,31542.22767,0.0000299,882473,115595.5892,13362340234
PR,2015,AIR FUG,393171.6809,3120.410166,0.007,241540,22746.09887,517385013.8
KY,2015,LAND TREA,574512.442,21278.23859,0.13,290000,58084.48976,3373807950
UT,2015,WATER,110104.3104,1508.278225,0.0002,95000,11098.26972,123171590.9
PA,2015,POTW NON METALS,10157644.22,63090.95786,0,1424381.08,181580.7661,32971574602
OR,2015,POTW METALS,0,0,0,0,0,0
NC,2015,LAND TREA,714308.44,26455.86815,2.23,247057,60670.49945,3680909503
CT,2015,SI 5.5.3B,0.3,0.3,0.3,0.3,0,0
NH,2015,OTH LANDF,1684.7,336.94,0.3,1016,420.3760911,176716.058
IA,2015,SI 5.5.3A,88539,44269.5,108,88431,62453.79223,3900476165
TX,2015,TOTAL OFFSITE RELEASE,52046068.83,5826.269879,0,16370000,193319.2593,37372336029
DC,2015,TOTAL OFFSITE RELEASE,559.56,32.91529412,0,300,80.87653267,6541.013536
AL,2015,POTW RELEASE,696515.1559,312.8998903,0,210529.76,6290.565872,39571218.99
WV,2015,POTW TREATMENT,1156308.178,1294.857982,0,426825,18454.38628,340564373.1
MN,2015,POTW TREATMENT,28293319.24,17964.01222,0,15190362,431415.3587,1.86119E+11
NH,2015,POTW TREATMENT,215773.4779,659.8577306,0,66089,5311.187304,28208710.58
DC,2015,POTW TREATMENT,3,0.176470588,0,3,0.727606875,0.529411765
GU,2015,POTW TREATMENT,0,0,0,0,0,0
SD,2015,TOTAL ONSITE RELEASE,6358465.458,20779.29888,0,3391331,202392.052,40962542702
MD,2015,TOTAL ONSITE RELEASE,6242500.109,11127.45118,0,764924.7,60467.87113,3656363439
KY,2015,TOTAL ONSITE RELEASE,54745716.55,27775.60454,0,2929272.56,160379.0284,25721432760
HI,2015,TOTAL ON OFFSITE RELEASE,2831306.766,14980.45908,0,560000,59062.29887,3488355147
IL,2015,AIR FUG,5298365.048,2700.491869,0.000005,753747,23557.80762,554970299.8
IN,2015,AIR FUG,6587323.752,3895.519664,0.0000004,525398,25261.47998,638142370.6
MA,2015,AIR FUG,315251.1831,721.3985883,0.00002,50279,3987.36966,15899116.81
PA,2015,AIR FUG,3088956.671,1582.457311,0.0000001,260000,10892.97421,118656887.2
CO,2015,RCRA C,929808.74,33207.455,0.33,224229.1,52349.24912,2740443883
WA,2015,AIR STACK,7132434,10174.6562,0.0000013,695107,50519.3335,2552203058
VA,2015,WATER,11612062.61,47396.17392,0.0004,9679977,619396.6067,3.83652E+11
CA,2015,RECYCLING,101895598.9,97043.4275,0.0000154,22275769.7,1000792.928,1.00159E+12
AL,2015,OTH LANDF,7235588.977,47291.43122,0.0000121,1984988.3,194121.0252,37682972412
UT,2015,RCRA C,2515251.274,86732.80255,7.85,699496,170815.1858,29177827702
MO,2015,RECYCLING,59488570.75,135509.2728,0.08,6314909,554627.3436,3.07611E+11
MA,2015,WASTE TREATMENT,11824213.37,61265.35425,0.03,1699323,212973.7375,45357812850
KY,2015,OTH LANDF,9544865.307,83726.88866,0.0562,1700000,189762.0526,36009636589
NV,2015,SI 5.5.3B,186500293.4,1381483.655,0.00131,43000000,4601287.294,2.11718E+13
OH,2015,SI 5.5.3B,5624969.22,53571.13543,0.09,1221906,145811.303,21260936096
WI,2015,WATER,3906301.573,13064.55376,0.0000003,1147870,97442.61618,9495063448
NH,2015,WATER,551.93621,18.39787367,0.01,329,60.51193402,3661.694159
PR,2015,AIR STACK,1480797.211,7119.217358,0.0002255,299154,33262.38441,1106386217
OR,2015,WASTE TREATMENT,9388264.308,56217.15155,0.2,2195300,266034.5584,70774386253
WI,2015,ENERGY RECOVERY,26162927.18,90216.99029,0.000005,5860000,509113.5701,2.59197E+11
FL,2015,SI 5.5.3B,153056.107,1443.925538,0.0005,67000,6861.796123,47084246.03
ME,2015,RECYCLING,2760462.442,41825.18852,0.1,1042866,134910.1267,18200742275
OK,2015,LAND TREA,14863.3,1238.608333,0.2,11000,3189.950849,10175786.42
ME,2015,ENERGY RECOVERY,255778.47,7993.077188,0.1,184867,32956.67752,1086142593
FL,2015,UNINJ IIV,3367,1683.5,268,3099,2001.819298,4007280.5
NY,2015,UNINJ I,28801,14400.5,12960,15841,2037.174637,4150080.5
NH,2015,OTH DISP,1106.619,553.3095,1,1105.619,781.0835855,610091.5676
FL,2015,TOTAL OFFSITE RELEASE,5283169.264,2914.048132,0,2354876.67,57153.29165,3266498747
ID,2015,POTW TREATMENT,1349320.76,3416.001924,0,465520,28939.61871,837501531.1
WA,2015,POTW TREATMENT,2641307.931,2377.414879,0,761156.1,33526.781,1124045045
ME,2015,POTW TREATMENT,380447.505,1065.679286,0,200952,14064.10342,197799005.1
NV,2015,TOTAL ONSITE RELEASE,318709418.1,555242.8887,0,99000514,4728316.451,2.2357E+13
FL,2015,WASTE TREATMENT,3923643.428,33535.41392,1,2140000,208646.4522,43533342025
OH,2015,WATER,7546622.829,10704.42954,0.0000001,4900000,188117.7355,35388282394
NJ,2015,WASTE TREATMENT,9620436.381,36303.53351,0.11,828490,102356.5719,10476867808
NC,2015,OTH LANDF,6064781.808,43947.69426,0.0000015,802941,86679.4731,7513331056
MO,2015,OTH LANDF,7225135.55,153726.2883,0.05,3982645,606340.7443,3.67649E+11
SC,2015,POTW METALS,0,0,0,0,0,0
CA,2015,SI 5.5.3A,106.27,8.855833333,0.03,25.82,9.444057736,89.19022652
RI,2015,AIR STACK,228799.8957,1955.554664,0.0005,128402,12784.98728,163455899.8
IL,2015,SI 5.5.3B,4958590.215,43496.40539,0.15,1263790,171957.5404,29569395703
LA,2015,OTH LANDF,8501193.232,60722.8088,0.0000074,3300000,325505.2729,1.05954E+11
NM,2015,OTH LANDF,4378982.99,128793.6174,0.11,1600000,319024.0712,1.01776E+11
MN,2015,WASTE TREATMENT,7142805.068,42516.69683,0.000001,3018995.4,328104.6912,1.07653E+11
CO,2015,WASTE TREATMENT,4413553.77,51924.162,0.1,771084,117588.0217,13826942838
AR,2015,OTH DISP,164837.1507,3110.134919,0.00071,64425,11688.1768,136613476.8
MD,2015,WASTE TREATMENT,3376671.89,51161.6953,0.2,2390739,297887.8336,88737161387
OK,2015,POTW METALS,0,0,0,0,0,0
WA,2015,OTH DISP,301011.266,6271.068042,0.0000009,92600,19267.78937,371247707.1
MP,2015,AIR STACK,3316.553,114.3638966,0.003,944,200.6351514,40254.464
VI,2015,WASTE TREATMENT,525,65.625,1,289,100.1298264,10025.98214
PR,2015,POTW NON METALS,2030546.272,54879.62896,0,519817.237,109961.1377,12091451807
OR,2015,OTH DISP,21099.54634,1241.149785,5,8840,2428.153492,5895929.383
IL,2015,SI 5.5.3A,22980,11490,1630,21350,13944.14572,194439200
MD,2015,UNINJ IIV,29418.2144,7354.5536,0.0694,29407,14701.63117,216137959
KS,2015,TOTAL ONSITE RELEASE,17155229.56,13350.3732,0,1620405,85191.31865,7257560774
MS,2015,TOTAL ON OFFSITE RELEASE,65580208.98,57075.8999,0,12686516,554177.0298,3.07112E+11
IA,2015,WASTE TREATMENT,5241009.719,28177.47161,0.4,1938491,151629.3471,22991458901
KY,2015,WATER,6281684.027,17999.09463,0.0000892,2929272.56,170959.9541,29227305897
ID,2015,AIR FUG,1224983.892,5805.61086,0.00013,243764,29771.03831,886314722.1
SD,2015,AIR FUG,537612.4808,4012.033439,0.0006549,456395,39545.94557,1563881811
PR,2015,WASTE TREATMENT,2518481.475,74072.98456,9.02,519817.237,138159.6849,19088098527
TN,2015,RECYCLING,82917649.72,130373.6631,0.00132,13161030,614602.6883,3.77736E+11
ID,2015,WASTE TREATMENT,502735.47,14363.87057,1,216005,44159.45753,1950057689
NV,2015,OTH DISP,125602466.6,944379.4484,0.12,56000000,5918157.077,3.50246E+13
ND,2015,WATER,127705.1158,1995.392434,0.01,78634,10618.11647,112744397.4
MS,2015,OTH LANDF,1546090.651,22736.62723,0.0003446,386298,60035.34555,3604242715
KY,2015,SI 5.5.3B,4682623.669,30806.73466,0.0000793,350000,59967.11801,3596055242
ID,2015,SI 5.5.3B,12264020.47,227111.4902,1.8,5831830,810541.0249,6.56977E+11
AK,2015,WATER,781547.662,15029.76273,0.002,510000,78430.441,6151334076
WA,2015,SI 5.5.3B,15971897.77,591551.7693,0.5,10886623,2227835.438,4.96325E+12
WI,2015,POTW METALS,0,0,0,0,0,0
NV,2015,POTW METALS,0,0,0,0,0,0
MS,2015,POTW NON METALS,2080434.733,52010.86832,0,1402959.6,222303.4247,49418812617
MT,2015,POTW NON METALS,692266.6807,32965.08003,0,324000,78312.61912,6132866313
SC,2015,LAND TREA,144693.57,16077.06333,0.06,110647,36336.5,1320341232
WY,2015,UNINJ I,5770702,1923567.333,31461,5504000,3102419.239,9.62501E+12
CT,2015,OTH DISP,2266.1609,377.6934833,0.0009,2065.46,827.4844261,684730.4755
ME,2015,RCRA C,8,4,1,7,4.242640687,18
KS,2015,UNINJ IIV,250,250,250,250,0,0
IN,2015,TOTAL OFFSITE RELEASE,51948645.09,14645.79788,0,13000200,243460.4728,59273001818
ND,2015,POTW RELEASE,16382.537,34.13028542,0,8000,406.6316098,165349.2661
MA,2015,POTW TREATMENT,8094864.078,7746.281414,0,3822650.91,124262.2499,15441106749
WY,2015,POTW TREATMENT,162.6,0.514556962,0,95,5.785228326,33.46886679
VA,2015,TOTAL ONSITE RELEASE,35146608.85,24716.32128,0,9679977,273404.7899,74750179157
OK,2015,TOTAL ON OFFSITE RELEASE,27567386.37,19620.91557,0,3031005,146009.3133,21318719583
NV,2015,TOTAL ON OFFSITE RELEASE,323717612.5,563967.966,0,99003514,4730169.286,2.23745E+13
AZ,2015,TOTAL ON OFFSITE RELEASE,86064537,97028.7903,0,20530845.08,921739.2077,8.49603E+11
TX,2015,AIR STACK,37931508.55,7120.613581,0.0000029,516375,29573.73119,874605576.5
MO,2015,AIR STACK,8349885.731,8067.522445,0.0000002,644497,39283.9738,1543230597
MI,2015,OTH DISP,346269.55,5018.399275,0.2,120000,19661.11615,386559488.4
NV,2015,RCRA C,4539278.58,92638.33837,19.95,772355,158147.1724,25010528133
MI,2015,POTW NON METALS,27544755.18,100528.3036,0,2894955.8,300945.7338,90568334675
NM,2015,AIR STACK,525766.3372,3004.37907,0.0000167,55836,9307.836142,86635813.65
OK,2015,OTH DISP,279200.8189,5267.939979,0.00001,104037,18087.33997,327151867.2
KS,2015,ENERGY RECOVERY,40049519.73,231500.1141,0.0078,4488488,653075.8007,4.26508E+11
MN,2015,SI 5.5.3B,7117983.209,177949.5802,0.01797,2960000,580512.5391,3.36995E+11
IA,2015,POTW NON METALS,12449945.93,128349.9581,0,2603903.6,432951.453,1.87447E+11
NH,2015,POTW NON METALS,459205.9558,28700.37224,0.0002,132178,40700.61665,1656540196
ID,2015,POTW METALS,0,0,0,0,0,0
MP,2015,SI 5.5.3B,0.92036,0.306786667,0.00036,0.78,0.415719829,0.172822977
WY,2015,LAND TREA,330.0031,41.2503875,0.0008,135,54.28659958,2947.034894
WI,2015,LAND TREA,711039.39,41825.84647,11.98,224533,56977.28362,3246410849
AL,2015,UNINJ IIV,5450,2725,250,5200,3500.178567,12251250
PR,2015,UNINJ IIV,903,301,3,894,513.5552551,263739
NE,2015,UNINJ IIV,4,4,4,4,0,0
HI,2015,TOTAL OFFSITE RELEASE,168583.8391,891.9779845,0,70877.45,6724.413054,45217730.92
MS,2015,POTW RELEASE,130759.1708,113.8025856,0,77942.2,2524.989143,6375570.173
IL,2015,POTW TREATMENT,6377565.013,1582.522336,0,1024560.9,23925.46143,572427704.8
TN,2015,POTW TREATMENT,2400215.287,1101.521472,0,303246,11529.00112,132917866.7
AL,2015,POTW TREATMENT,2268502.73,1019.093769,0,683806.56,18119.40371,328312790.6
SD,2015,POTW TREATMENT,115,0.375816993,0,84,5.093802421,25.9468231
CA,2015,TOTAL ONSITE RELEASE,26248209.82,6823.033487,0,2908173.9,68877.54265,4744115881
MA,2015,TOTAL ONSITE RELEASE,1435597.585,1373.777594,0,201116,10389.87688,107949541.6
TX,2015,TOTAL ON OFFSITE RELEASE,242641381.8,27162.36223,0,16370035.57,259249.5763,67210342820
WA,2015,TOTAL ON OFFSITE RELEASE,42379168.49,38145.06615,0,10891149,391025.3546,1.52901E+11
AS,2015,TOTAL ON OFFSITE RELEASE,59032.2,19677.4,0.2,58237,33395.9577,1115289991
CO,2015,AIR FUG,542082.8626,1358.603666,0.0000003,62620,5340.157616,28517283.36
TN,2015,AIR FUG,4982112.482,4767.571753,0.00001,466337,28276.50569,799560774.2
AK,2015,AIR FUG,264640.2893,2151.547067,0.000001,203123,18387.74702,338109240.5
MO,2015,POTW METALS,0,0,0,0,0,0
ID,2015,RECYCLING,11807452.34,129752.2235,0.3,1721339,377767.3884,1.42708E+11
NY,2015,RECYCLING,39352707.7,66926.37364,0.0017,3351910,258471.615,66807575748
CO,2015,WATER,1157906.926,19625.54112,0.0001087,639924,88950.55817,7912201799
FL,2015,RECYCLING,27581005.76,94780.08853,0.002,3596447,425281.213,1.80864E+11
GA,2015,LAND TREA,415961.1,9903.835714,1,45703,14628.20396,213984351.2
PA,2015,ENERGY RECOVERY,16180469.72,47036.24919,0.006,10585358,571383.0723,3.26479E+11
WV,2015,SI 5.5.3B,913400.8609,15223.34768,1,280000,42537.32667,1809424161
NC,2015,OTH DISP,447533.77,9323.620208,0.25,156298,30505.0156,930555976.7
SD,2015,WATER,3404884.51,189160.2506,0.03,3391331,799159.1741,6.38655E+11
OH,2015,POTW METALS,0,0,0,0,0,0
PR,2015,WATER,390.446,22.96741176,0.01,276.23,67.85903168,4604.848181
NH,2015,RECYCLING,21959757.48,142595.8278,0.01,2960867,375412.133,1.40934E+11
KY,2015,UNINJ I,18,9,5,13,5.656854249,32
ND,2015,POTW METALS,0,0,0,0,0,0
SD,2015,ENERGY RECOVERY,68985,4927.5,22,22279,5916.895532,35009652.73
ND,2015,POTW NON METALS,756342.6465,32884.46289,0.0045,492530,105916.1415,11218229038
VI,2015,ENERGY RECOVERY,2949.41,589.882,0.01,1365,713.1220251,508543.0226
KY,2015,UNINJ IIV,19557.42,3259.57,0.37,15636,6187.61621,38286594.37
SC,2015,SI 5.5.3A,1.4,1.4,1.4,1.4,0,0
AS,2015,WATER,54183,54183,54183,54183,0,0
UT,2015,UNINJ IIV,10,10,10,10,0,0
TN,2015,TOTAL OFFSITE RELEASE,13555270.88,6220.867774,0,1923621,60321.6832,3638705464
NH,2015,TOTAL OFFSITE RELEASE,219174.6437,670.2588492,0,39751,3424.751593,11728923.48
PA,2015,POTW RELEASE,600512.9907,150.3914327,0,148000,3011.930607,9071725.981
PA,2015,POTW TREATMENT,4077050.003,1021.049337,0,462375,15148.45833,229475789.6
CT,2015,POTW TREATMENT,570773.5481,787.2738595,0,167196.2,7985.23634,63763999.41
AK,2015,POTW TREATMENT,103.0608,0.420656327,0,43.0692,3.578467651,12.80543073
ND,2015,POTW TREATMENT,378171.223,787.8567146,0,246265,11881.4864,141169719
NC,2015,TOTAL ONSITE RELEASE,40643958.15,17070.12102,0,3903540,119930.1669,14383244923
MI,2015,TOTAL ONSITE RELEASE,46607957.56,15311.41838,0,9800514,204537.6596,41835654195
ND,2015,TOTAL ONSITE RELEASE,36146696.48,75305.61768,0,15910955,801899.6048,6.43043E+11
OK,2015,RCRA C,4422392.137,157942.5763,41.05,1561293,305253.4614,93179675668
TN,2015,AIR STACK,22962453.36,18533.05356,0.0000004,2900000,138937.6305,19303665160
AR,2015,WASTE TREATMENT,77478805.99,405648.1989,0.0002,51000000,3898130.786,1.51954E+13
NC,2015,AIR STACK,17484881.69,12661.02946,0.000047,1821086,75969.40695,5771350793
TX,2015,LAND TREA,379836.351,8833.403512,0.2,88293,20134.61218,405402607.7
CA,2015,POTW METALS,0,0,0,0,0,0
ME,2015,AIR STACK,2832123.81,11751.55108,0.00021,409000,46465.08499,2159004124
SC,2015,WASTE TREATMENT,16520587.09,73752.62093,0.1,932558.1,178511.7361,31866439926
NC,2015,POTW NON METALS,2541984.703,15987.32518,0,432206,51662.46189,2669009969
OH,2015,OTH DISP,302532.7088,2044.139924,0.0062225,158197,13537.93758,183275754
