YEAR,STATE_ABBR,AVG_REL_EST_AIR_STACK,AVG_REL_EST_ENERGY_RECOVERY,AVG_REL_EST_RECYCLING,AVG_REL_EST_OTH_DISP,AVG_REL_EST_POTW_NON_METALS,AVG_REL_EST_WATER,AVG_REL_EST_SURF_IMP,AVG_REL_EST_UNINJ_IIV,AVG_REL_EST_AIR_FUG,AVG_REL_EST_LAND_TREA,AVG_REL_EST_WASTE_TREATMENT,AVG_REL_EST_OTH_LANDF,AVG_REL_EST_RCRA_C,AVG_REL_EST_TOTAL_ON_OFFSITE_RELEASE,AVG_REL_EST_UNINJ_I,AVG_REL_EST_SI_5.5.3B,AVG_REL_EST_TOTAL_ONSITE_RELEASE,AVG_REL_EST_SI_5.5.3A,AVG_REL_EST_POTW_RELEASE,AVG_REL_EST_POTW_TREATMENT,AVG_REL_EST_TOTAL,AGE_ADJUSTED_CANCER_RATE,POPULATION,AVG_REL_EST_TOTAL_PER_CAPITA
2011,WY,8898.384029140234,791.95,22854.073809523798,557.021978,846.2075,1193.2928572928568,,,2412.501771816837,393.80061016,810.1435333333333,137566.55116279068,,,,54155.0990392157,,,,,230479.02629127342,438.8,567602.0,0.40605745978920693
2012,AK,813.9657853489931,1011.7239285714287,1995.913125,,11.848,10186.95,,,2564.756027323388,,83.39068965517242,26056.718181818174,,,,,,,,,42725.265737717156,417.8,730825.0,0.05846169156462512
2012,AL,17830.151557304354,45354.63822104424,326764.24288593396,8657.284009578001,70872.5628686747,22889.92256253493,,1751.6666666666656,9521.15748759432,16255.736738841171,66953.24763567564,48626.497862191194,118573.49080666668,,,98184.14780749667,,,,,852234.7471102024,456.5,4813946.0,0.1770345465259067
2012,AR,14291.57946810923,55198.26772521738,301865.91132730164,2034.3507142976184,51189.591111111105,14370.420850331111,,,8444.63999520845,16226.029312902374,310453.15464213485,69633.92785458597,5612.866666666665,,231938.75,33360.88334059697,,,,,1114620.3730084633,456.3,2949208.0,0.37793888156022337
2012,AS,,,,,,,,,1827.0,,,,,,,,,,,,1827.0,,,
2012,AZ,3315.5641536560247,43403.025,56940.58865606883,763852.0408860758,247931.7596774195,41.85875,,2.51,1405.80268304,12547.039583333333,26977.189729729722,159765.7917270833,,,,150921.49378256022,,,,,1467104.6646289667,392.5,6544211.0,0.22418358219638193
2012,CA,2936.536182587784,19951.94954736853,125483.49346325606,32253.895209322032,81640.31977390617,8335.956431507067,,1758.1263157894737,855.4825038107331,27064.534782647832,28330.7661961972,120591.0644390244,130540.87947074074,,,1539.9463042857144,,18.028888888888886,,,581300.9795093327,418.9,38019006.0,0.01528974690998846
2012,CO,3712.4150153806495,53052.45652173915,93598.24752189347,216411.99142857143,57118.824347826085,13703.54075952742,,,1526.962102469951,871.9333333333333,60416.37603150684,122761.1378,136739.95,,,118306.7997222222,,,,,878220.6345844704,414.1,5186330.0,0.16933373591431136
2012,CT,1428.0750814294115,23742.201921348314,73036.71600696865,212.6050183833333,36393.090428571435,1684.1085092406015,,,1151.127479097427,,12207.447993837204,,,,,,,,,,149855.37243887637,484.4,3597705.0,0.04165304616106
2012,DC,0.12496875,138.9433333333333,5373.626666666666,,,316.0333333333333,,,1020.5212799272728,,,,,,,7267.5,,,,,14116.749582010605,490.4,635630.0,0.022209067510990048
2012,DE,6544.460162227519,83013.44774193552,183994.27959376285,1869.925,55842.32451612901,64032.266525062696,,,1178.9296709677415,,60988.7465,42700.66666666666,,,,2468.333333333333,,,,,502633.37971008534,503.6,916868.0,0.5482069171462908
2012,FL,21959.958041645084,9216.589044943821,63994.96998257232,8988.790522580644,111659.07108701754,8386.876711768538,,3525.5,5656.019963069364,15180.037687118182,15428.835526092787,41595.141413623096,,,1161946.375,1830.73396310354,,,,,1469368.8989435348,458.3,19341327.0,0.07597042844803435
2012,GA,27358.13179367229,11541.153614761904,94001.72178084114,12060.366169715215,38660.306936,30598.546189178633,,,8498.005511198291,8655.067608695654,12901.195253497937,8538.07377349412,132.35,,,82932.41273988476,,,,,335877.33137093997,470.1,9911171.0,0.0338887636355926
2012,GU,8292.32675562439,154.4650133333334,2.62125,2332.72,,24219.82658011112,,,395.83365,,119.0,,,,,5.98543333333333,,,,,35522.778682402175,,,
2012,HI,12226.370021430126,88.55,465.14,18103.92,19133.0,21783.08,,300.5615333333334,2535.2534055826072,,313.46489795918376,,,,,,,,,,74949.33985830525,416.4,1392772.0,0.05381307195887428
2012,IA,16914.707990831066,18501.616780821918,99459.74213084854,471.18124324324316,87665.19836938773,31918.638427336442,,,4402.018303712639,4355.454285714286,12497.022165605105,94944.18886792447,,,,17455.2049,,44918.81,,,433503.7834654254,471.8,3074386.0,0.14100499529513386
2012,ID,16413.96918716438,4.621428571428573,82578.49516666669,172065.68856407402,178416.3928571429,65202.21868806316,,,5732.262909707559,73728.13862563099,10616.815,1793.5721459571425,271131.08823529416,,,173549.72524307694,,170302.55,,,1221535.5380513493,446.8,1594673.0,0.7660100459789244
2012,IL,10505.01956278708,20073.59237543252,107261.22185761188,7432.862549019607,42981.656373231715,13127.757296920772,,,2374.6961822085245,14750.407631578943,15018.956733118977,397709.73714285705,2258.7142857142867,,,86681.85324784454,,,,,720176.475238326,468.0,12878494.0,0.05592086118441535
2012,IN,16288.04822028622,31441.05134035087,199513.62981156356,12401.452420689655,75305.79518282207,55492.72689361234,,,3963.6175783707517,2384.778,22044.45562163793,169666.9003053903,32584.50564102564,,42349.09428571431,39691.36721666666,,,,,703127.4225181303,456.9,6535665.0,0.1075831491543906
2012,KS,14740.837939413574,166593.47103005464,125125.96435845547,602.2341912162161,132050.33854545452,13681.466051515146,,,3544.732604151897,18148.5,549962.8236711536,67966.66443037972,,,21259.023255813954,2564.4962655217387,,,,,1116240.5523431306,473.9,2885316.0,0.38686942863212576
2012,KY,27620.74998387477,94873.65507530863,159629.36673719913,10818.838421052635,156242.22873565447,20730.54096835041,,2425.74,6385.6680095249485,14497.520833333328,44150.81448204538,81177.72035796665,56.205,,,49938.75699469249,,,,,668547.8055990029,525.4,4383673.0,0.15250859395739666
2012,LA,19615.663164268866,58610.2233139125,55981.59310538208,8563.203987012985,55349.37805714285,17007.11166926492,,,7037.8040056810205,3023.4636363636373,47049.77019551834,93019.95865376148,107076.6086956522,,607460.3625025913,38564.783613844964,,,,,1118359.9246003972,489.3,4602681.0,0.24298010759389957
2012,MA,2225.8784938839653,13761.744745089749,38988.36151559129,571.3949357692306,266672.07454545447,74.0736680977528,,,611.2932221174274,,63129.341368882364,1335.3333333333328,,,,99.23228571428574,,,,,387468.7281139339,472.1,6659627.0,0.05818174623202379
2012,MD,14040.04759956298,31490.17825,19192.176711538454,1193.145714285714,404951.6096,15060.334658845828,,6352.2191,2024.5217233727265,18401.107142857145,5098.841791044775,2053.119117647059,,,,383.0,,,,,520240.3014091547,449.2,5891680.0,0.0883008414253922
2012,ME,11324.269607037937,10033.779654785716,28885.872950238085,,69295.36285714286,23346.17943516541,,,6357.317875352272,2600.995,3377.4445,28770.937043365913,,,,,,,,,183992.1589230882,482.9,1328101.0,0.13853777606001969
2012,MI,12668.648775203495,125597.21234182881,119622.0410933192,748.779375,106236.39325581398,7741.3578070877775,,,1837.806685528592,69.33947425,52206.57585012287,88584.87295719533,30449.943619763068,,69575.1,113236.89827586206,,,,,728574.9695109752,464.1,9886610.0,0.07369310304654227
2012,MN,9230.789132463804,5925.350747663551,65954.03702789784,2245.0748648648637,410117.63978934404,16919.011437174107,,,3130.630644559045,15496.4175,6916.224277683333,44326.906043,150.0,,,293410.8209942856,,,,,873822.9024589362,467.0,5377695.0,0.16249023093703457
2012,MO,7876.3754914264355,18926.18922672646,118702.65131829427,96148.70264705883,67546.34182853144,13520.506070230436,,,2044.451208433604,63279.25,36716.6269798419,68108.66900000001,330625.9805239857,,,535147.4135306454,,,,,1358643.1578251745,465.6,6023267.0,0.22556581964989672
2012,MP,1948.15905,,793.5466666666665,,,14.9048,,,24.638125,,268.515,,,,,0.8957734615384613,,,,,3050.6594151282047,,,
2012,MS,27202.628748930358,11204.549909090909,183114.84328931454,12292.575,44044.9336575,29732.349783236412,,,8615.250586897602,37.50121785,9098.154756565655,27732.77625577018,,,1067615.183333333,311934.6507407813,,,,,1732625.39727927,471.0,2982963.0,0.5808403916774261
2012,MT,6023.039154699578,530.2444722222223,13910.767229487175,260874.67232262305,26435.07142857142,3494.091879725,,5297.9857142857145,1732.4296709331709,103.40735714285714,5551.108160714282,295230.38393939397,,,,143799.49540540538,,,,,762982.6967352038,452.0,1003522.0,0.7603049028673052
2012,NC,15736.756457130437,19757.453051739132,129363.56170516527,50389.95670769231,17634.37925,24327.754533408,,,5146.492186358316,11083.457693938095,9792.289951584073,35119.91847744444,,,,32872.592882882884,,3.5159230769230767,,,351228.1288204199,465.4,9755299.0,0.03600383020760511
2012,ND,14237.652806349373,2649.0,80609.41755087716,29420.166,141298.28571428568,2459.746653125,,414.5,78437.14437545769,104645.66666666664,642.825,151247.26094865118,,,21591.25,123577.0054375,,,,,751229.9211529128,471.8,701380.0,1.0710740556515908
2012,NE,9273.214002392922,2978.2841,275642.37184108346,11012.94242424242,157674.4985714286,181448.2029519827,,,1636.1812072800549,31382.892222222228,35785.517329729715,163788.0,,,,682.3333333333334,,,,,871304.4379836954,448.4,1854862.0,0.4697408421670698
2012,NH,2928.4540579281074,5618.37777777778,98450.04845588237,16741.208333333325,33318.43816666665,24.162112484848485,,,425.6135875221238,,7287.129166666665,180.55,,,,,,,,,164973.98165826188,492.1,1320923.0,0.12489295867984877
2012,NJ,2083.551451614125,83469.35611328125,45513.54247064517,7551.876923076923,181703.91116793887,39435.65408280256,,,773.4230856591463,,30429.396458452724,,2503.4625,,,,,,,,393464.17425347073,489.3,8882095.0,0.044298577560076845
2012,NM,4170.581798419124,210442.2,44591.982411607845,255481.10309523816,159918.41176470587,2210.243555555556,,,911.6523440164833,497359.0,136781.125,138555.312,,,510190.5555555557,35877.32500046665,,,,,1996489.4925255652,379.0,2083590.0,0.958196906553384
2012,NV,1614.3255112811587,3572.772,29039.1074224138,1013550.630981818,27064.265,309.09384615384624,,,3707.697682553192,,31153.8441090909,58029.30039473683,78119.27406666668,,,1194720.681123135,,,,,2440880.9921378493,408.6,2752410.0,0.8868159148302213
2012,NY,4751.569862745567,25149.371360377358,70501.12606349181,8333.421304347825,87399.07483733328,15957.848136504776,,,1078.2219112897146,1952.333333333333,26745.73874234043,6069.7172521125,116149.95462043633,,,389.3970952380951,,,,,364477.77451955096,484.0,19625409.0,0.01857172885006121
2012,OH,13142.6980009449,47299.03155048715,139758.57517832762,2309.959265318441,131766.7831061513,11335.3523975988,,,1775.7368935501788,3251.2414634146344,29552.35009356563,116423.69318034414,98718.882378625,,294740.66,48430.93671875,,41304.805,,,979810.7052270777,456.6,11546969.0,0.08485436353272255
2012,OK,23477.557674984462,209984.13142857145,62267.702611990404,14971.414444444443,26705.03401481481,26063.382627320123,,,5613.4089134830065,992.71,10957.446242857144,36137.14248508285,1094824.6828484852,,307455.025,12731.154848266666,,,,,1832180.7931403005,454.6,3815298.0,0.480219577380404
2012,OR,10971.834387910987,18624.386914772727,83936.41182806116,913.9189516166664,106745.63367391306,7639.388128761143,,,3772.823847407576,931.8416,17674.256062162163,23218.007182307145,324186.85476190463,,,573.5071883428573,,,,,599188.8645271601,441.2,3893920.0,0.1538780623451843
2012,PA,11217.1319812502,50453.1385920792,108954.98949602793,26719.37769607844,63274.79160481926,13144.936577269329,,,1783.0779545383675,13925.821092146152,36088.68863500929,76104.3120372352,,,,40679.13428765,,,,,442345.39995410334,489.1,12768034.0,0.03464475423186556
2012,PR,16170.7548641287,542360.976112,215377.1172388061,2063.8,123555.6234216216,18.59816666666667,,676.6666666666665,1180.758262272152,,186701.1573,,,,,,,,,,1088105.4520321619,,,
2012,RI,605.5673818359375,16754.101111111115,98573.73528675325,419.6,42406.429703125,27.27482318181817,,,273.8278779816513,,38422.8679375,,,,,,,,,,197483.4041214888,494.9,1052761.0,0.1875861701957888
2012,SC,16915.091210784256,83731.00029521275,227356.55323900215,12662.218394254844,59516.94395878921,8949.973502004545,,,6760.873947590771,21932.497777777768,48250.0454007353,20967.665868398155,,,,23678.767474105407,,0.3637333333333332,,,530721.9948019885,466.6,4719009.0,0.11246471341800544
2012,SD,4555.804085162047,3100.5454545454527,18159.726429411767,1275.6,2720.524000000001,118486.046125,,5612.333333333331,4020.4907077723574,,11146.125,68037.2636,,,,411.431,,,,,237525.88973522495,455.4,832576.0,0.2852903395428465
2012,TN,19253.454856809047,18623.441336651587,105347.16565050377,50958.86896341463,35704.487297482745,10313.638825128824,,,4991.460829615586,8107.266666666663,16424.676804796705,126995.28131692461,820.2183106590909,,,169377.01901091266,,,,,566916.9798695659,469.5,6450632.0,0.087885493990289
2012,TX,8107.502984115938,45942.98611975169,150086.7480825857,2581.2805522417348,152219.75907308707,12137.139990747772,,1115.8501328,4311.0531850739335,30913.869206349198,118742.5051424568,82606.46126028929,36954.2149664725,,246151.72967245747,43448.343107913235,,493.42,,,935812.8634763424,418.0,26078327.0,0.035884697031229894
2012,UT,14448.354097741963,7996.703703703703,119340.64018588232,1269682.3684634145,50968.985291884055,1455.04897535,,,1095.5270494778013,6539.688214285714,6776.225767818392,73237.58406143676,115193.36857142851,,,878073.2548586343,,,,,2544807.749241058,413.2,2854222.0,0.8915941889737581
2012,VA,22001.818119371284,43289.79215542856,75973.19363816163,14624.03903125,352088.7238217822,49515.161136085,,,4881.616049365608,677.865,15687.447559477125,24947.05929197044,,,,21942.3234515125,,,,,625629.0392544044,419.9,8188656.0,0.07640191983329186
2012,VI,3800.237082411112,,26328.593909090923,,,11649.200485100002,,,715.5084375,3.98,8945.1631875,,,,,,,,,,51442.68310160204,,,
2012,VT,947.8226942058824,1284.38,21449.99019179,1828.68,352842.3666666667,19643.6,,,132.613310625,,9418.386363636366,,,,,,,,,,407547.83922692394,462.6,625606.0,0.6514449017863063
2012,WA,10974.406015901579,13968.903600671132,1388556.0574596492,2704.049078625333,104578.90057464784,12118.684000547659,,,3551.078832689519,3761.6710373000014,9436.46737473118,59544.351416096964,2680.45,,,50824.68345616666,,,,,1662699.702847027,467.3,6890899.0,0.24128922842244924
2012,WI,7285.736463161366,85207.10931427174,62929.43722879215,24476.628809151513,77254.42380909093,9328.121925926336,,,1696.1728356811805,58017.341176470574,38619.5790638267,16464.626812975326,,,,822.4074642857141,,,,,382101.5849036336,469.5,5721075.0,0.06678842436144143
2012,WV,27118.896206668647,70525.29018,226002.76302013427,2456.3154776119395,116599.94073571428,8772.962166704297,,,2166.083286325987,46018.54452380951,42798.63121666667,55831.5312201835,1149.75,,,25631.69054748393,,,,,625072.398581303,479.7,1855360.0,0.3369008702253487
2012,WY,6914.729605519319,26.487843478260864,10383.816666666662,42.977432,296.1111111111111,631.2169489958331,,,2788.149404763546,126.18084705333332,675.1676129032257,145389.87619047618,,,1282293.6666666665,69927.7391707317,,,,,1519496.1195003656,401.1,576608.0,2.6352324620892627
2013,AK,795.0536535565789,1373.6714814814816,1970.0747777777774,,6.0282,7844.351931034483,,73.05,3267.74352649508,,97.23257142857142,44730.23333333333,,,,,,,,,60157.4394751073,419.9,736760.0,0.08165133757954735
2013,AL,17137.254186741957,58318.00034622791,317938.9557031118,4831.354608102,116781.12724239125,24128.4893064989,,2875.0,9267.342184781552,14270.550912875677,60545.23690707546,44796.397361295036,431942.75,,,94068.84612630859,,,,,1196901.3048854102,450.4,4827660.0,0.24792576628955026
2013,AR,14150.334015242104,44912.91347007298,260692.3306536873,1847.0761853191489,42876.31058823528,16810.009180757657,,,6902.9580379205545,14110.971577155,171024.9095819784,69207.00247384349,5535.466666666665,,35433.24,28795.94110766364,,,,,712299.4635385423,466.0,2956780.0,0.24090377489652334
2013,AS,,,,,,,,,2123.5,,,,,,,,,,,,2123.5,,,
2013,AZ,3653.596655334968,28347.111111111113,100331.8432706507,553718.4532876712,184885.32051396414,30.818703703703694,,4.2185,1609.2374759897025,24.13357142857142,22953.18025,260350.0393939393,,,,185477.32936842105,,,,,1341385.2821022144,389.3,6616124.0,0.2027448823665056
2013,CA,3198.938915901231,19353.314475138115,121580.39594903114,29977.529903149614,79619.77493038459,6903.9224211505125,,3433.375,768.8155354415917,21934.854476323817,40289.69713140754,190456.02616666656,232519.88135162147,,,3054.0459574468077,,20.26875,,,753110.8409636631,411.6,38347383.0,0.019639171751659378
2013,CO,3505.5861832929772,39583.263636363656,148426.35303571424,152801.81871794868,53812.64285714282,18451.245892082807,,,1379.2235149251776,154.0,54124.029420289844,112659.79096153847,125669.88444444445,,,110911.09911111108,,,,,821478.9377748542,408.9,5262556.0,0.15609884964166731
2013,CT,2270.759238308938,17859.353034666667,73503.3077552542,338.5619999999999,34423.4929047619,1475.7376171830983,,,1152.9238132760945,,13217.868480701749,,,,,,,,,,144242.00484415263,477.3,3602470.0,0.040039751849190314
2013,DC,0.6805,,3197.2375,17.975,,,,,46.748083377777775,,,,,,,3653.0,,,,,6915.641083377777,452.3,650114.0,0.010637582152326788
2013,DE,6350.021316307581,98216.5223809524,180921.536817948,523.9257142857143,74317.38846153843,53368.548799364806,,,854.918983928572,,52373.61170731705,27476.78,,,,1817.5,,,,,496220.7541816426,513.6,925114.0,0.5363887630947566
2013,FL,22504.47680305477,10208.890364583332,60337.18484707831,8252.92587368421,90134.9111,7542.862998628107,,7315.0,5443.223000686581,17315.65027452,35847.52385614035,36898.780681751545,,,1322232.672608696,1828.5720974654864,,,,,1625862.6745062887,466.2,19584927.0,0.08301601913074727
2013,GA,28392.637539019062,11025.149171428571,97243.10359615741,13229.875344386664,46281.9969480357,38255.861673516476,,0.026,8691.17190132106,9015.227659574468,15404.289244174754,8108.95227323739,,,,79342.644424622,,,,,354990.9357754736,461.3,9981773.0,0.0355639159271077
2013,GU,8148.760391474363,9.398,,1843.475,,45414.79,,0.0005,405.8156029411763,,,,,,,3.611033333333332,,,,,55825.85052774887,,,
2013,HI,11947.513348846896,46.865,4266.27725,25806.722222222215,16300.0,22078.585,,73.06035882352941,2845.018115662791,,2641.5212,,,,,,,,,,86005.56249555544,423.2,1408038.0,0.061081847574820734
2013,IA,16192.044341037745,31519.49698807948,119225.36961224672,2340.3005714285714,84508.63437769581,30793.378172695648,,,4287.368120484049,6145.3,10225.707140350878,105392.32217391301,,,,12095.389166744184,,29951.61333333333,,,452676.9239980094,467.1,3089876.0,0.1465032655025669
2013,ID,15085.392884456036,3.9103555555555536,158436.97147671238,265927.15169161285,170872.5384615385,64087.93436062858,,,4556.13988932944,51834.231385817664,19774.49738333333,3126.7873091692304,301797.13888888893,,,196716.76309132078,,113917.66666666664,,,1366137.1238450299,430.5,1610187.0,0.8484338302601063
2013,IL,10131.492855298193,34505.98049073041,106071.75679251508,10809.221046511631,48001.60890235296,14641.951655641533,,,2671.378486936373,18244.02884615385,13785.421566013252,398977.3967647057,1807.571428571428,,,64103.08935304348,,16074.5,,,739825.3981884738,464.2,12890403.0,0.0573935041587508
2013,IN,19529.330075987687,31147.506891711702,216672.90634751075,47378.05941026868,73693.93518223602,48805.79260873051,,,3469.603392754628,904.5277777777776,11437.34989859375,184180.9309421514,2554.1521621621623,,66975.31642857143,33308.594072,,,,,740058.0051904565,457.9,6567484.0,0.11268516302292575
2013,KS,15342.017637770105,170317.817228,116705.44422394832,1658.151090909091,163698.15551219517,10539.33,,,3475.2029539007813,10568.641666666661,643184.7085535711,92562.3087142857,,,20060.41363636364,10564.643172333326,,,,,1258676.8343899439,463.2,2892900.0,0.4350917191710546
2013,KY,27634.690816308575,91859.85,131599.71486460677,9244.355875,115440.39457844096,16452.377796983517,,1585.825,5391.237880791241,11855.934074074075,46847.374978783875,79280.75358657299,,,,47590.69253876177,,,,,584783.2019903237,522.1,4399121.0,0.13293182933370637
2013,LA,19455.30649356632,57475.592643894415,65943.91192352938,2421.2902809917364,41555.80710322581,16377.838626545883,,,6659.960807565958,20119.297735761535,33341.476334804196,70710.29837840426,106289.47834739131,,560563.1898773342,43906.190898394714,,,,,1044819.6394514097,480.9,4626795.0,0.22581930676665157
2013,MA,1804.2566588123211,19141.705318863507,42692.18845333521,557.185028695652,216219.35426829272,72.235006,,,573.6048973646572,,50413.85768868826,1320.4285714285706,,,,90.83675,,,,,332885.6526414809,459.1,6711138.0,0.04960196804796458
2013,MD,13068.197805435157,24132.767589041094,20397.679135416663,1862.958123322222,379459.8446153845,12241.688968090766,,9409.390966666668,1560.6867004575754,42650.349047619035,6465.0646875,582.8918461538461,,,,552.0,,,,,512383.51948508754,461.3,5932654.0,0.08636666144445429
2013,ME,11427.241460535142,29349.8875,36348.16341333333,,91142.21866666664,32082.228218584067,,,7441.316162650602,1620.39960016,2767.188666666665,30879.523892642417,15326.882366033331,,,,,,,,258385.0499472722,470.6,1327975.0,0.19457071853556898
2013,MI,11504.444854214109,120461.63936452901,106412.42346004056,1097.2277370370368,102156.49579721256,7783.9692204927405,,,1922.3711034731568,37.78091724,49850.691914087714,97180.5709082466,33507.389821603574,,74956.15384615383,103855.08924324322,,,,,710726.2481875741,453.0,9899219.0,0.0717961940419314
2013,MN,8881.838558404896,7616.1797029702975,68968.5004873563,3583.4623589743605,416138.7612118109,16185.068080052675,,,3139.174579319427,18048.103,44402.755395138876,65562.68343513332,,,,280184.4513513513,,,,,932710.9781605124,458.6,5416074.0,0.17221163857076408
2013,MO,8148.384435126927,18787.57858774336,118713.2411982159,93496.74176470592,59874.523957560275,12661.048903675,,189.0,1850.8422925080536,55629.5,38627.728167084926,89743.87264150937,371081.965456725,,,564846.2328221732,,,,,1433650.660227028,452.7,6041142.0,0.23731451110187907
2013,MP,509.661857142857,,198.765,,,,,,33.98948275862068,,,,,,,0.822503125,,,,,743.2388430264778,,,
2013,MS,32073.017949155987,21201.783440404037,199961.01102278478,10562.771428571425,32301.152218181807,33001.843112696595,,,8811.913655438808,37.50098905,9297.112232098763,38458.647402727416,,,1273514.3441666665,379140.07267975813,,442540.5,,,2480901.670297534,469.9,2987721.0,0.830365911106671
2013,MT,6805.049897696595,212.6250383125,14974.221619515249,308566.9666,33339.5,4616.1556657867895,,16105.78,1494.1188146814068,48.8403,4758.004472204446,314085.4620588236,,,,152893.95664864866,,,,,857900.6811156692,450.0,1011921.0,0.8477941273238416
2013,NC,14404.951068042963,18202.442337837838,156648.57714547426,29958.125093023256,16827.758243820226,20198.86026498061,,,4842.797113878943,13873.336535821423,12011.124317972348,51014.17328483449,1.6667828999999998,,,26568.885849056613,,,,,364552.698037643,470.0,9849812.0,0.03701113260208855
2013,ND,11746.420975984667,2829.3571428571418,76827.38217391302,49262.47521739131,77665.93777777777,2897.065859375,,378032.0,64899.01308720192,74766.0,837.3133333333327,120623.68709531086,,,11208.875,104860.17720454547,,2.0765,,,976457.7813676904,449.2,722908.0,1.350735890829387
2013,NE,8734.244526785687,2291.845705,282695.2140996485,10513.16002793333,172015.07206896547,171857.23653681154,,,1790.1817811632388,23371.638181818184,41798.335097560965,187911.93939393942,,,,709.0,,,,,903687.8674196263,454.7,1867414.0,0.4839247576700326
2013,NH,2995.2925149952366,4604.547714285714,141950.9075753425,70.955,33075.22586666665,24.36998260869565,,,376.4311307692308,,9765.88258064516,478.125,,,,,,,,,193341.7373653132,494.0,1322622.0,0.14618064523750035
2013,NJ,2145.5050389663224,103722.19092511007,56978.874544378705,16500.485714285714,209173.6360731707,37062.37255678081,,,759.9738901035828,,37608.77398943663,,1324.4,,,467.925235,,,,,465744.13796723256,490.3,8913735.0,0.05225016650901475
2013,NM,3762.3088425168376,121497.3,43653.369070725814,316829.3636363637,87164.52631578947,2708.955222222222,,,2051.058755208333,80163.0,4814.082352941176,135098.70057142855,,,402354.8,34885.23447409474,,,,,1234982.6992412908,377.6,2085161.0,0.5922721071616488
2013,NV,1528.9548688019806,2098.5284300000008,35638.52149565217,1034070.2584,18612.736666666668,596.975,,,3030.5668357754653,1570.5,50206.500776,8093.4448,106712.63023809524,,,1625040.68830986,,,,,2887200.3058208516,406.5,2786547.0,1.0361211584878531
2013,NY,4617.087694683664,22549.847136018965,59626.577465719216,8337.194286107142,105103.92449645387,17752.890547585168,,,1114.3169252574737,382.0,37279.41327091665,7107.852587851617,36405.90914953,,,691.2214285714286,,,,,300968.2349886952,492.4,19712514.0,0.015267876790788592
2013,OH,13255.772580874958,63475.704192229125,147126.80181636027,2390.261368621053,117207.49391655473,10208.00142764691,,,1659.149321883411,200.11363636363643,22517.953516288682,120238.92185559467,147059.02083333326,,348845.612244898,55459.5567060606,,,,,1049644.3634167092,462.3,11567845.0,0.09073810752276758
2013,OK,14873.4031909353,177474.333546875,56473.52616366375,9077.285162338709,31422.12425,27685.681587613497,,152.5,5725.8706044136925,1569.1272727272735,2250.1859694594586,30662.51121068621,181796.59678571433,,308304.8,9446.588767412964,,220.5,,,857135.0345118402,452.4,3849840.0,0.2226417291398708
2013,OR,10573.887696697757,14295.123859259258,75429.88592300468,1492.8539474666666,128625.02407888892,7316.923385090645,,,3463.791169047677,22570.004,44959.49145660377,47868.456303059385,175529.30222222224,,,373.1610544,,,,,532497.905095741,448.3,3919664.0,0.13585294685864427
2013,PA,11091.412333751023,41751.42282522936,109569.76473901619,31980.26953125,89395.30405647057,9978.29313172604,,,2035.304124280413,15694.1417538125,48356.96424677717,80338.1928848548,,,,31348.41750088334,,,,,471539.4871280514,493.2,12778450.0,0.03690114897566226
2013,PR,13705.253847443948,702144.5041904764,198021.1501129032,2655.0,149236.395,36.83066666666666,,499.86666666666656,1554.6281579144734,,198212.66301666663,,,,,,,,,,1266066.291658738,,,
2013,RI,752.1499660977443,75406.46185185184,71860.56892302324,627.275,70309.75856900001,32.059444444444445,,,295.1246164,,43226.41175371429,,,,,,,,,,262509.81012453156,490.6,1052784.0,0.24934821399691823
2013,SC,15900.19870826086,61365.97512452109,242458.72744938452,13217.670645161284,55771.577084804245,9695.731088838778,,,7785.18730618006,6040.8,39516.4972090164,42291.6900797,71.0,,,14853.663274898236,,,,,508968.7179707654,459.0,4765862.0,0.10679468225701153
2013,SD,4885.778678287259,2981.338,15136.844150632907,6926.68125,8524.266666666661,214187.49214285714,,391.5,4996.176954268908,,6127.857142857141,77808.68400000001,,,,80.258,,,,,342046.87698557,467.7,842513.0,0.40598409399685226
2013,TN,19941.341644847802,18918.743994166653,117573.05304248747,36274.806338028175,36823.891192592586,9725.199452126479,,,4781.579575586541,6001.46,15010.175196147064,152294.80292570006,462.380157755,,,143426.37123467168,,,,,561233.8047541096,463.9,6490795.0,0.08646611158634798
2013,TX,7396.795830783207,52388.74710722367,124681.92425104637,2318.747561246122,156970.36142266667,11727.818240196208,,2157.210361333333,4716.793445388121,24266.03935087718,101033.2852185478,95917.47872912027,31134.33808811689,,248163.99314743714,33232.059277039865,,7391.615,,,903497.2070310229,413.6,26479279.0,0.03412091420733256
2013,UT,10268.917779272357,11131.329629629628,127777.19114611113,,54936.313951641794,1582.5845249605627,,,912.923676615858,19249.4,8026.919329212122,75112.0439596096,167170.448,,,990472.1083023477,,,,,1466640.1802994008,401.9,2899961.0,0.5057447946022036
2013,VA,24053.407830821958,35424.42740133332,79069.7122016255,12230.348965517238,317195.7329126213,53029.863986915625,,,6509.144957864821,1753.1785714285716,17969.578037786116,34575.65874346842,,,,30490.713030303028,,,,,612301.7666396858,426.1,8261689.0,0.07411338851410236
2013,VI,694.7469737068965,,34.45243895714286,10.0,,,,,94.68833333333332,,206.38714285714286,,,,,,,,,,1040.2748888545154,,,
2013,VT,800.2133921052631,3535.0183333333325,21610.675132058823,2472.266666666666,522305.3,26196.2,,,98.62392885714287,,11819.478695652178,,,,,,,,,,588837.7761486734,449.2,626044.0,0.9405693148543447
